timestamp,t2,hum,wind_speed,weather_code,year,month,day,hour,is_weekend,is_holiday,season,predicted_cnt
2023-02-20 12:00:00,10.9,78,27.6,2,2023,2,20,12,0,0,3,933.0
2023-02-20 13:00:00,11.8,75,27.2,2,2023,2,20,13,0,0,3,985.0
2023-02-20 14:00:00,12.2,74,26.0,2,2023,2,20,14,0,0,3,939.0
2023-02-20 15:00:00,12.4,74,22.8,2,2023,2,20,15,0,0,3,1058.0
2023-02-20 16:00:00,12.3,74,18.4,1,2023,2,20,16,0,0,3,1388.0
2023-02-20 17:00:00,10.9,80,13.7,1,2023,2,20,17,0,0,3,2435.0
2023-02-20 18:00:00,9.3,88,12.2,1,2023,2,20,18,0,0,3,2045.0
2023-02-20 19:00:00,8.6,90,12.3,2,2023,2,20,19,0,0,3,1159.0
2023-02-20 20:00:00,8.8,91,11.6,2,2023,2,20,20,0,0,3,601.0
2023-02-20 21:00:00,9.1,89,10.8,2,2023,2,20,21,0,0,3,479.0
2023-02-20 22:00:00,9.3,90,9.7,2,2023,2,20,22,0,0,3,455.0
2023-02-20 23:00:00,9.2,90,10.0,2,2023,2,20,23,0,0,3,359.0
2023-02-21 00:00:00,8.3,93,13.2,2,2023,2,21,0,0,0,3,215.0
2023-02-21 01:00:00,8.4,93,12.7,2,2023,2,21,1,0,0,3,164.0
2023-02-21 02:00:00,8.4,94,12.4,2,2023,2,21,2,0,0,3,67.0
2023-02-21 03:00:00,8.2,94,11.3,2,2023,2,21,3,0,0,3,66.0
2023-02-21 04:00:00,8.1,95,10.3,2,2023,2,21,4,0,0,3,82.0
2023-02-21 05:00:00,7.6,97,7.3,2,2023,2,21,5,0,0,3,130.0
2023-02-21 06:00:00,7.3,97,6.7,2,2023,2,21,6,0,0,3,562.0
2023-02-21 07:00:00,7.2,97,6.0,2,2023,2,21,7,0,0,3,1724.0
2023-02-21 08:00:00,7.8,94,7.9,2,2023,2,21,8,0,0,3,2883.0
2023-02-21 09:00:00,8.6,88,8.4,2,2023,2,21,9,0,0,3,1686.0
2023-02-21 10:00:00,9.1,83,9.6,2,2023,2,21,10,0,0,3,890.0
2023-02-21 11:00:00,9.6,79,9.4,2,2023,2,21,11,0,0,3,882.0
2023-02-21 12:00:00,8.9,86,9.7,2,2023,2,21,12,0,0,3,958.0
2023-02-21 13:00:00,9.9,83,11.3,2,2023,2,21,13,0,0,3,998.0
2023-02-21 14:00:00,10.6,80,11.0,2,2023,2,21,14,0,0,3,988.0
2023-02-21 15:00:00,10.9,76,10.5,2,2023,2,21,15,0,0,3,1112.0
2023-02-21 16:00:00,10.7,75,10.0,2,2023,2,21,16,0,0,3,1376.0
2023-02-21 17:00:00,8.8,85,5.3,2,2023,2,21,17,0,0,3,2323.0
2023-02-21 18:00:00,7.1,91,7.1,2,2023,2,21,18,0,0,3,2056.0
2023-02-21 19:00:00,6.7,93,8.0,2,2023,2,21,19,0,0,3,1132.0
2023-02-21 20:00:00,5.6,95,6.8,2,2023,2,21,20,0,0,3,530.0
2023-02-21 21:00:00,5.0,96,6.2,2,2023,2,21,21,0,0,3,482.0
2023-02-21 22:00:00,4.5,97,6.3,2,2023,2,21,22,0,0,3,399.0
2023-02-21 23:00:00,5.1,95,5.2,7,2023,2,21,23,0,0,3,175.0
2023-02-22 00:00:00,4.0,96,6.9,2,2023,2,22,0,0,0,3,239.0
2023-02-22 01:00:00,4.6,96,4.7,7,2023,2,22,1,0,0,3,116.0
2023-02-22 02:00:00,4.5,96,3.6,2,2023,2,22,2,0,0,3,73.0
2023-02-22 03:00:00,4.3,95,6.2,2,2023,2,22,3,0,0,3,72.0
2023-02-22 04:00:00,3.5,97,8.1,2,2023,2,22,4,0,0,3,51.0
2023-02-22 05:00:00,4.8,96,5.9,2,2023,2,22,5,0,0,3,91.0
2023-02-22 06:00:00,4.9,96,5.0,2,2023,2,22,6,0,0,3,497.0
2023-02-22 07:00:00,5.3,96,8.1,7,2023,2,22,7,0,0,3,1089.0
2023-02-22 08:00:00,5.5,96,7.6,7,2023,2,22,8,0,0,3,2135.0
2023-02-22 09:00:00,6.0,96,7.9,7,2023,2,22,9,0,0,3,1177.0
2023-02-22 10:00:00,6.6,94,10.3,7,2023,2,22,10,0,0,3,503.0
2023-02-22 11:00:00,7.3,91,11.4,7,2023,2,22,11,0,0,3,480.0
2023-02-22 12:00:00,7.8,88,12.4,7,2023,2,22,12,0,0,3,599.0
2023-02-22 13:00:00,8.2,87,12.6,2,2023,2,22,13,0,0,3,948.0
2023-02-22 14:00:00,8.2,88,10.8,7,2023,2,22,14,0,0,3,466.0
2023-02-22 15:00:00,8.4,89,7.9,7,2023,2,22,15,0,0,3,541.0
2023-02-22 16:00:00,8.5,86,7.6,2,2023,2,22,16,0,0,3,1096.0
2023-02-22 17:00:00,7.9,88,4.6,2,2023,2,22,17,0,0,3,2194.0
2023-02-22 18:00:00,6.9,92,4.9,2,2023,2,22,18,0,0,3,2001.0
2023-02-22 19:00:00,5.3,94,7.7,2,2023,2,22,19,0,0,3,984.0
2023-02-22 20:00:00,5.4,91,7.6,2,2023,2,22,20,0,0,3,567.0
2023-02-22 21:00:00,4.8,90,8.9,2,2023,2,22,21,0,0,3,471.0
2023-02-22 22:00:00,4.0,91,9.3,2,2023,2,22,22,0,0,3,390.0
2023-02-22 23:00:00,3.7,92,10.8,1,2023,2,22,23,0,0,3,229.0
2023-02-23 00:00:00,4.3,93,10.4,1,2023,2,23,0,0,0,3,259.0
2023-02-23 01:00:00,3.5,95,7.9,2,2023,2,23,1,0,0,3,190.0
2023-02-23 02:00:00,3.8,95,7.6,2,2023,2,23,2,0,0,3,86.0
2023-02-23 03:00:00,4.3,94,8.6,2,2023,2,23,3,0,0,3,72.0
2023-02-23 04:00:00,5.6,89,14.0,2,2023,2,23,4,0,0,3,93.0
2023-02-23 05:00:00,5.5,90,17.4,2,2023,2,23,5,0,0,3,147.0
2023-02-23 06:00:00,5.7,90,17.1,7,2023,2,23,6,0,0,3,348.0
2023-02-23 07:00:00,5.8,92,17.7,7,2023,2,23,7,0,0,3,1020.0
2023-02-23 08:00:00,6.2,91,19.7,7,2023,2,23,8,0,0,3,1903.0
2023-02-23 09:00:00,6.4,89,22.8,7,2023,2,23,9,0,0,3,1163.0
2023-02-23 10:00:00,6.6,87,23.9,7,2023,2,23,10,0,0,3,476.0
2023-02-23 11:00:00,6.8,86,21.7,7,2023,2,23,11,0,0,3,387.0
2023-02-23 12:00:00,7.6,83,23.7,2,2023,2,23,12,0,0,3,907.0
2023-02-23 13:00:00,7.7,80,20.2,2,2023,2,23,13,0,0,3,993.0
2023-02-23 14:00:00,8.3,74,20.6,2,2023,2,23,14,0,0,3,963.0
2023-02-23 15:00:00,8.2,72,19.6,2,2023,2,23,15,0,0,3,1118.0
2023-02-23 16:00:00,7.9,72,17.1,2,2023,2,23,16,0,0,3,1371.0
2023-02-23 17:00:00,7.1,74,18.3,2,2023,2,23,17,0,0,3,2516.0
2023-02-23 18:00:00,6.5,74,17.2,2,2023,2,23,18,0,0,3,2412.0
2023-02-23 19:00:00,6.2,71,16.1,2,2023,2,23,19,0,0,3,1299.0
2023-02-23 20:00:00,5.8,70,13.9,2,2023,2,23,20,0,0,3,780.0
2023-02-23 21:00:00,4.9,73,10.0,1,2023,2,23,21,0,0,3,570.0
2023-02-23 22:00:00,2.2,85,8.0,2,2023,2,23,22,0,0,3,414.0
2023-02-23 23:00:00,2.2,84,6.3,2,2023,2,23,23,0,0,3,297.0
2023-02-24 00:00:00,-0.4,89,9.5,2,2023,2,24,0,0,0,3,234.0
2023-02-24 01:00:00,-0.2,87,7.3,2,2023,2,24,1,0,0,3,112.0
2023-02-24 02:00:00,-1.0,91,6.8,2,2023,2,24,2,0,0,3,46.0
2023-02-24 03:00:00,-1.0,91,6.9,2,2023,2,24,3,0,0,3,36.0
2023-02-24 04:00:00,-1.1,90,6.9,2,2023,2,24,4,0,0,3,33.0
2023-02-24 05:00:00,-0.6,87,8.0,2,2023,2,24,5,0,0,3,55.0
2023-02-24 06:00:00,0.7,80,10.1,2,2023,2,24,6,0,0,3,523.0
2023-02-24 07:00:00,0.9,82,9.6,2,2023,2,24,7,0,0,3,1411.0
2023-02-24 08:00:00,1.8,82,11.6,2,2023,2,24,8,0,0,3,2728.0
2023-02-24 09:00:00,3.8,79,10.5,2,2023,2,24,9,0,0,3,1665.0
2023-02-24 10:00:00,6.5,77,9.0,2,2023,2,24,10,0,0,3,969.0
2023-02-24 11:00:00,8.2,80,12.5,2,2023,2,24,11,0,0,3,866.0
2023-02-24 12:00:00,8.6,82,14.8,2,2023,2,24,12,0,0,3,917.0
2023-02-24 13:00:00,8.6,81,11.5,2,2023,2,24,13,0,0,3,993.0
2023-02-24 14:00:00,8.5,81,9.4,2,2023,2,24,14,0,0,3,918.0
2023-02-24 15:00:00,8.6,79,12.3,1,2023,2,24,15,0,0,3,1006.0
2023-02-24 16:00:00,9.1,70,13.2,2,2023,2,24,16,0,0,3,1388.0
2023-02-24 17:00:00,7.9,71,13.8,1,2023,2,24,17,0,0,3,2506.0
2023-02-24 18:00:00,6.4,77,13.2,1,2023,2,24,18,0,0,3,2222.0
2023-02-24 19:00:00,4.6,85,10.8,2,2023,2,24,19,0,0,3,1065.0
2023-02-24 20:00:00,4.3,87,13.1,2,2023,2,24,20,0,0,3,597.0
2023-02-24 21:00:00,4.4,84,14.9,2,2023,2,24,21,0,0,3,469.0
2023-02-24 22:00:00,3.8,84,15.2,1,2023,2,24,22,0,0,3,362.0
2023-02-24 23:00:00,3.3,86,14.1,1,2023,2,24,23,0,0,3,240.0
2023-02-25 00:00:00,2.8,89,13.1,2,2023,2,25,0,1,0,3,646.0
2023-02-25 01:00:00,3.2,88,12.3,1,2023,2,25,1,1,0,3,553.0
2023-02-25 02:00:00,2.6,89,11.6,1,2023,2,25,2,1,0,3,334.0
2023-02-25 03:00:00,2.0,91,10.9,1,2023,2,25,3,1,0,3,254.0
2023-02-25 04:00:00,1.8,91,11.4,1,2023,2,25,4,1,0,3,185.0
2023-02-25 05:00:00,1.6,91,12.9,1,2023,2,25,5,1,0,3,149.0
2023-02-25 06:00:00,1.8,89,14.2,2,2023,2,25,6,1,0,3,151.0
2023-02-25 07:00:00,1.9,89,13.7,1,2023,2,25,7,1,0,3,54.0
2023-02-25 08:00:00,2.8,85,17.3,1,2023,2,25,8,1,0,3,284.0
2023-02-25 09:00:00,4.8,76,19.8,1,2023,2,25,9,1,0,3,551.0
2023-02-25 10:00:00,5.8,73,27.0,2,2023,2,25,10,1,0,3,989.0
2023-02-25 11:00:00,6.3,68,24.8,2,2023,2,25,11,1,0,3,1248.0
2023-02-25 12:00:00,6.6,67,22.6,2,2023,2,25,12,1,0,3,1497.0
2023-02-25 13:00:00,7.2,62,25.8,2,2023,2,25,13,1,0,3,1669.0
2023-02-25 14:00:00,7.3,61,25.7,2,2023,2,25,14,1,0,3,1611.0
2023-02-25 15:00:00,7.2,60,25.5,2,2023,2,25,15,1,0,3,1531.0
2023-02-25 16:00:00,6.8,60,25.2,2,2023,2,25,16,1,0,3,1360.0
2023-02-25 17:00:00,6.3,62,20.1,2,2023,2,25,17,1,0,3,1104.0
2023-02-25 18:00:00,5.6,63,18.4,2,2023,2,25,18,1,0,3,932.0
2023-02-25 19:00:00,5.0,65,16.8,1,2023,2,25,19,1,0,3,646.0
2023-02-25 20:00:00,4.2,69,14.8,1,2023,2,25,20,1,0,3,454.0
2023-02-25 21:00:00,2.9,77,12.1,1,2023,2,25,21,1,0,3,259.0
2023-02-25 22:00:00,2.0,83,11.0,1,2023,2,25,22,1,0,3,247.0
2023-02-25 23:00:00,1.7,88,11.5,1,2023,2,25,23,1,0,3,177.0
2023-02-26 00:00:00,1.6,91,12.0,1,2023,2,26,0,1,0,3,605.0
2023-02-26 01:00:00,1.4,92,11.8,1,2023,2,26,1,1,0,3,545.0
2023-02-26 02:00:00,1.4,92,12.4,1,2023,2,26,2,1,0,3,310.0
2023-02-26 03:00:00,1.1,91,13.6,2,2023,2,26,3,1,0,3,284.0
2023-02-26 04:00:00,2.2,83,13.7,2,2023,2,26,4,1,0,3,217.0
2023-02-26 05:00:00,3.3,72,15.8,2,2023,2,26,5,1,0,3,176.0
2023-02-26 06:00:00,3.7,65,18.0,2,2023,2,26,6,1,0,3,338.0
2023-02-26 07:00:00,3.4,64,18.0,1,2023,2,26,7,1,0,3,228.0
2023-02-26 08:00:00,3.7,67,17.3,2,2023,2,26,8,1,0,3,585.0
2023-02-26 09:00:00,5.2,56,20.8,1,2023,2,26,9,1,0,3,721.0
2023-02-26 10:00:00,6.2,47,27.6,1,2023,2,26,10,1,0,3,1102.0
2023-02-26 11:00:00,6.9,43,27.2,2,2023,2,26,11,1,0,3,1309.0
2023-02-26 12:00:00,7.3,49,21.2,2,2023,2,26,12,1,0,3,1677.0
2023-02-26 13:00:00,7.7,46,22.8,2,2023,2,26,13,1,0,3,1737.0
2023-02-26 14:00:00,7.1,49,22.0,2,2023,2,26,14,1,0,3,1668.0
2023-02-26 15:00:00,6.8,52,21.9,2,2023,2,26,15,1,0,3,1532.0
2023-02-26 16:00:00,6.6,52,20.6,2,2023,2,26,16,1,0,3,1342.0
2023-02-26 17:00:00,6.0,56,15.3,2,2023,2,26,17,1,0,3,1158.0
2023-02-26 18:00:00,5.2,58,13.2,2,2023,2,26,18,1,0,3,945.0
2023-02-26 19:00:00,4.2,62,10.7,2,2023,2,26,19,1,0,3,727.0
2023-02-26 20:00:00,2.1,71,8.7,2,2023,2,26,20,1,0,3,361.0
2023-02-26 21:00:00,1.8,72,8.6,1,2023,2,26,21,1,0,3,123.0
2023-02-26 22:00:00,1.1,73,9.5,1,2023,2,26,22,1,0,3,154.0
2023-02-26 23:00:00,0.6,73,10.8,2,2023,2,26,23,1,0,3,252.0
2023-02-27 00:00:00,0.2,81,12.1,2,2023,2,27,0,0,0,3,217.0
2023-02-27 01:00:00,-0.3,83,10.4,1,2023,2,27,1,0,0,3,23.0
2023-02-27 02:00:00,-0.5,83,10.5,1,2023,2,27,2,0,0,3,6.0
2023-02-27 03:00:00,0.2,80,11.4,2,2023,2,27,3,0,0,3,57.0
2023-02-27 04:00:00,1.0,76,12.7,2,2023,2,27,4,0,0,3,84.0
2023-02-27 05:00:00,1.5,75,14.2,2,2023,2,27,5,0,0,3,126.0
2023-02-27 06:00:00,1.0,77,12.9,1,2023,2,27,6,0,0,3,467.0
2023-02-27 07:00:00,0.3,79,11.1,2,2023,2,27,7,0,0,3,1559.0
2023-02-27 08:00:00,2.8,70,14.8,2,2023,2,27,8,0,0,3,3094.0
2023-02-27 09:00:00,3.7,73,11.6,2,2023,2,27,9,0,0,3,1776.0
2023-02-27 10:00:00,4.6,78,15.6,2,2023,2,27,10,0,0,3,910.0
2023-02-27 11:00:00,5.8,77,17.6,2,2023,2,27,11,0,0,3,893.0
2023-02-27 12:00:00,7.2,66,20.4,2,2023,2,27,12,0,0,3,1093.0
2023-02-27 13:00:00,7.5,61,20.2,2,2023,2,27,13,0,0,3,1152.0
2023-02-27 14:00:00,7.6,59,20.4,2,2023,2,27,14,0,0,3,1074.0
2023-02-27 15:00:00,7.4,58,20.9,2,2023,2,27,15,0,0,3,1116.0
2023-02-27 16:00:00,7.2,61,19.9,2,2023,2,27,16,0,0,3,1351.0
2023-02-27 17:00:00,6.7,64,17.1,2,2023,2,27,17,0,0,3,2493.0
2023-02-27 18:00:00,6.0,65,16.8,2,2023,2,27,18,0,0,3,2356.0
2023-02-27 19:00:00,5.6,64,16.8,2,2023,2,27,19,0,0,3,1351.0
2023-02-27 20:00:00,5.0,65,17.7,2,2023,2,27,20,0,0,3,796.0
2023-02-27 21:00:00,4.7,66,16.3,2,2023,2,27,21,0,0,3,579.0
2023-02-27 22:00:00,4.6,67,14.3,2,2023,2,27,22,0,0,3,504.0
2023-02-27 23:00:00,4.3,68,13.1,2,2023,2,27,23,0,0,3,361.0
2023-02-28 00:00:00,2.8,81,12.9,2,2023,2,28,0,0,0,3,223.0
2023-02-28 01:00:00,1.8,88,11.1,1,2023,2,28,1,0,0,3,126.0
2023-02-28 02:00:00,1.0,91,9.7,1,2023,2,28,2,0,0,3,0.0
2023-02-28 03:00:00,0.8,93,10.3,1,2023,2,28,3,0,0,3,0.0
2023-02-28 04:00:00,0.8,94,11.0,1,2023,2,28,4,0,0,3,30.0
2023-02-28 05:00:00,0.7,95,11.0,1,2023,2,28,5,0,0,3,73.0
2023-02-28 06:00:00,0.6,95,10.4,1,2023,2,28,6,0,0,3,370.0
2023-02-28 07:00:00,0.6,95,10.7,1,2023,2,28,7,0,0,3,1299.0
2023-02-28 08:00:00,3.0,89,14.5,1,2023,2,28,8,0,0,3,2479.0
2023-02-28 09:00:00,5.4,77,20.8,2,2023,2,28,9,0,0,3,1636.0
2023-02-28 10:00:00,6.4,71,21.3,2,2023,2,28,10,0,0,3,891.0
2023-02-28 11:00:00,6.9,71,19.6,2,2023,2,28,11,0,0,3,908.0
2023-02-28 12:00:00,6.8,75,22.4,2,2023,2,28,12,0,0,3,971.0
2023-02-28 13:00:00,7.4,74,23.4,7,2023,2,28,13,0,0,3,750.0
2023-02-28 14:00:00,7.7,72,27.3,7,2023,2,28,14,0,0,3,719.0
2023-02-28 15:00:00,7.9,72,26.6,7,2023,2,28,15,0,0,3,754.0
2023-02-28 16:00:00,7.8,72,24.5,2,2023,2,28,16,0,0,3,1314.0
2023-02-28 17:00:00,7.2,73,22.2,2,2023,2,28,17,0,0,3,2316.0
2023-02-28 18:00:00,6.7,74,21.6,2,2023,2,28,18,0,0,3,2213.0
2023-02-28 19:00:00,6.2,77,20.4,2,2023,2,28,19,0,0,3,1083.0
2023-02-28 20:00:00,6.1,78,20.9,2,2023,2,28,20,0,0,3,582.0
2023-02-28 21:00:00,5.6,82,18.3,7,2023,2,28,21,0,0,3,370.0
2023-02-28 22:00:00,4.7,87,13.3,7,2023,2,28,22,0,0,3,252.0
2023-02-28 23:00:00,4.2,81,9.7,2,2023,2,28,23,0,0,3,328.0
